dt	A
04.01.2010 9:45	31.28
04.01.2010 10:00	31.22
04.01.2010 10:15	31.3
04.01.2010 10:30	31.49
04.01.2010 10:45	31.57
04.01.2010 11:00	31.58
04.01.2010 11:15	31.61
04.01.2010 11:30	31.58
04.01.2010 11:45	31.54
04.01.2010 12:00	31.562
04.01.2010 12:15	31.55
04.01.2010 12:30	31.54
04.01.2010 12:45	31.43
04.01.2010 13:00	31.39
04.01.2010 13:15	31.365
04.01.2010 13:30	31.35
04.01.2010 13:45	31.36
04.01.2010 14:00	31.36
04.01.2010 14:15	31.34
04.01.2010 14:30	31.38
04.01.2010 14:45	31.42
04.01.2010 15:00	31.39
04.01.2010 15:15	31.34
04.01.2010 15:30	31.345
04.01.2010 15:45	31.31
04.01.2010 16:00	31.31
05.01.2010 9:45	30.88
05.01.2010 10:00	30.9
05.01.2010 10:15	30.99
05.01.2010 10:30	31
05.01.2010 10:45	31.005
05.01.2010 11:00	30.955
05.01.2010 11:15	30.97
05.01.2010 11:30	30.96
05.01.2010 11:45	30.92
05.01.2010 12:00	30.8039
05.01.2010 12:15	30.83
05.01.2010 12:30	30.82
05.01.2010 12:45	30.82
05.01.2010 13:00	30.86
05.01.2010 13:15	30.88
05.01.2010 13:30	30.92
05.01.2010 13:45	30.91
05.01.2010 14:00	30.9
05.01.2010 14:15	30.8525
05.01.2010 14:30	30.83
05.01.2010 14:45	30.92
05.01.2010 15:00	30.975
05.01.2010 15:15	30.995
05.01.2010 15:30	31
05.01.2010 15:45	30.98
05.01.2010 16:00	30.96
06.01.2010 9:45	30.8
06.01.2010 10:00	30.88
06.01.2010 10:15	30.93
06.01.2010 10:30	30.9665
06.01.2010 10:45	30.93
06.01.2010 11:00	30.97
06.01.2010 11:15	30.94
06.01.2010 11:30	30.91
06.01.2010 11:45	30.93
06.01.2010 12:00	30.87
06.01.2010 12:15	30.79
06.01.2010 12:30	30.81
06.01.2010 12:45	30.84
06.01.2010 13:00	30.88
06.01.2010 13:15	30.86
06.01.2010 13:30	30.855
06.01.2010 13:45	30.82
06.01.2010 14:00	30.81
06.01.2010 14:15	30.85
06.01.2010 14:30	30.88
06.01.2010 14:45	30.91
06.01.2010 15:00	30.92
06.01.2010 15:15	30.875
06.01.2010 15:30	30.85
06.01.2010 15:45	30.85
06.01.2010 16:00	30.84
07.01.2010 9:45	30.72
07.01.2010 10:00	30.53
07.01.2010 10:15	30.6
07.01.2010 10:30	30.64
07.01.2010 10:45	30.74
07.01.2010 11:00	30.75
07.01.2010 11:15	30.762
07.01.2010 11:30	30.71
07.01.2010 11:45	30.67
07.01.2010 12:00	30.7
07.01.2010 12:15	30.69
07.01.2010 12:30	30.69
07.01.2010 12:45	30.67
07.01.2010 13:00	30.6
07.01.2010 13:15	30.575
07.01.2010 13:30	30.595
07.01.2010 13:45	30.59
07.01.2010 14:00	30.58
07.01.2010 14:15	30.59
07.01.2010 14:30	30.605
07.01.2010 14:45	30.63
07.01.2010 15:00	30.62
07.01.2010 15:15	30.71
07.01.2010 15:30	30.73
07.01.2010 15:45	30.7916
07.01.2010 16:00	30.8
08.01.2010 9:45	30.51
08.01.2010 10:00	30.75
08.01.2010 10:15	30.79
08.01.2010 10:30	30.77
08.01.2010 10:45	30.72
08.01.2010 11:00	30.77
08.01.2010 11:15	30.72
08.01.2010 11:30	30.67
08.01.2010 11:45	30.72
08.01.2010 12:00	30.77
08.01.2010 12:15	30.73
08.01.2010 12:30	30.7105
08.01.2010 12:45	30.71
08.01.2010 13:00	30.66
08.01.2010 13:15	30.71
08.01.2010 13:30	30.72
08.01.2010 13:45	30.75
08.01.2010 14:00	30.75
08.01.2010 14:15	30.78
08.01.2010 14:30	30.74
08.01.2010 14:45	30.74
08.01.2010 15:00	30.72
08.01.2010 15:15	30.732
08.01.2010 15:30	30.78
08.01.2010 15:45	30.84
08.01.2010 16:00	30.83
11.01.2010 9:45	30.86
11.01.2010 10:00	30.79
11.01.2010 10:15	30.76
11.01.2010 10:30	30.9
11.01.2010 10:45	30.9
11.01.2010 11:00	30.9999
11.01.2010 11:15	30.91
11.01.2010 11:30	30.918
11.01.2010 11:45	30.91
11.01.2010 12:00	30.89
11.01.2010 12:15	30.83
11.01.2010 12:30	30.79
11.01.2010 12:45	30.81
11.01.2010 13:00	30.755
11.01.2010 13:15	30.7
11.01.2010 13:30	30.71
11.01.2010 13:45	30.68
11.01.2010 14:00	30.69
11.01.2010 14:15	30.69
11.01.2010 14:30	30.775
11.01.2010 14:45	30.81
11.01.2010 15:00	30.8
11.01.2010 15:15	30.815
11.01.2010 15:30	30.85
11.01.2010 15:45	30.825
11.01.2010 16:00	30.81
12.01.2010 9:45	30.5
12.01.2010 10:00	30.5
12.01.2010 10:15	30.52
12.01.2010 10:30	30.55
12.01.2010 10:45	30.519
12.01.2010 11:00	30.55
12.01.2010 11:15	30.5
12.01.2010 11:30	30.54
12.01.2010 11:45	30.53
12.01.2010 12:00	30.54
12.01.2010 12:15	30.471
12.01.2010 12:30	30.352
12.01.2010 12:45	30.28
12.01.2010 13:00	30.255
12.01.2010 13:15	30.27
12.01.2010 13:30	30.3
12.01.2010 13:45	30.24
12.01.2010 14:00	30.28
12.01.2010 14:15	30.27
12.01.2010 14:30	30.28
12.01.2010 14:45	30.23
12.01.2010 15:00	30.37
12.01.2010 15:15	30.38
12.01.2010 15:30	30.43
12.01.2010 15:45	30.38
12.01.2010 16:00	30.46
13.01.2010 9:45	30.255
13.01.2010 10:00	30.26
13.01.2010 10:15	30.11
13.01.2010 10:30	30.11
13.01.2010 10:45	30.24
13.01.2010 11:00	30.31
13.01.2010 11:15	30.19
13.01.2010 11:30	30.3
13.01.2010 11:45	30.32
13.01.2010 12:00	30.34
13.01.2010 12:15	30.36
13.01.2010 12:30	30.42
13.01.2010 12:45	30.44
13.01.2010 13:00	30.42
13.01.2010 13:15	30.48
13.01.2010 13:30	30.49
13.01.2010 13:45	30.52
13.01.2010 14:00	30.541
13.01.2010 14:15	30.51
13.01.2010 14:30	30.56
13.01.2010 14:45	30.66
13.01.2010 15:00	30.72
13.01.2010 15:15	30.7
13.01.2010 15:30	30.73
13.01.2010 15:45	30.7
13.01.2010 16:00	30.66
14.01.2010 9:45	30.53
14.01.2010 10:00	30.52
14.01.2010 10:15	30.7
14.01.2010 10:30	30.59
14.01.2010 10:45	30.6775
14.01.2010 11:00	30.76
14.01.2010 11:15	30.84
14.01.2010 11:30	30.89
14.01.2010 11:45	30.98
14.01.2010 12:00	31
14.01.2010 12:15	31.01
14.01.2010 12:30	31.0401
14.01.2010 12:45	31.07
14.01.2010 13:00	31.07
14.01.2010 13:15	31.135
14.01.2010 13:30	31.15
14.01.2010 13:45	31.14
14.01.2010 14:00	31.135
14.01.2010 14:15	31.12
14.01.2010 14:30	31.155
14.01.2010 14:45	31.14
14.01.2010 15:00	31.19
14.01.2010 15:15	31.19
14.01.2010 15:30	31.21
14.01.2010 15:45	31.1126
14.01.2010 16:00	31.15
15.01.2010 9:45	30.92
15.01.2010 10:00	30.85
15.01.2010 10:15	30.715
15.01.2010 10:30	30.76
15.01.2010 10:45	30.6995
15.01.2010 11:00	30.665
15.01.2010 11:15	30.55
15.01.2010 11:30	30.48
15.01.2010 11:45	30.45
15.01.2010 12:00	30.43
15.01.2010 12:15	30.45
15.01.2010 12:30	30.34
15.01.2010 12:45	30.39
15.01.2010 13:00	30.45
15.01.2010 13:15	30.42
15.01.2010 13:30	30.44
15.01.2010 13:45	30.4
15.01.2010 14:00	30.42
15.01.2010 14:15	30.39
15.01.2010 14:30	30.39
15.01.2010 14:45	30.37
15.01.2010 15:00	30.39
15.01.2010 15:15	30.45
15.01.2010 15:30	30.43
15.01.2010 15:45	30.4
15.01.2010 16:00	30.44
19.01.2010 9:45	30.66
19.01.2010 10:00	30.63
19.01.2010 10:15	30.69
19.01.2010 10:30	30.62
19.01.2010 10:45	30.7
19.01.2010 11:00	30.7
19.01.2010 11:15	30.73
19.01.2010 11:30	30.61
19.01.2010 11:45	30.59
19.01.2010 12:00	30.61
19.01.2010 12:15	30.6
19.01.2010 12:30	30.625
19.01.2010 12:45	30.63
19.01.2010 13:00	30.64
19.01.2010 13:15	30.68
19.01.2010 13:30	30.68
19.01.2010 13:45	30.67
19.01.2010 14:00	30.68
19.01.2010 14:15	30.685
19.01.2010 14:30	30.695
19.01.2010 14:45	30.72
19.01.2010 15:00	30.71
19.01.2010 15:15	30.735
19.01.2010 15:30	30.81
19.01.2010 15:45	30.77
19.01.2010 16:00	30.8
20.01.2010 9:45	30.42
20.01.2010 10:00	30.47
20.01.2010 10:15	30.37
20.01.2010 10:30	30.37
20.01.2010 10:45	30.37
20.01.2010 11:00	30.34
20.01.2010 11:15	30.24
20.01.2010 11:30	30.27
20.01.2010 11:45	30.275
20.01.2010 12:00	30.3
20.01.2010 12:15	30.36
20.01.2010 12:30	30.41
20.01.2010 12:45	30.39
20.01.2010 13:00	30.45
20.01.2010 13:15	30.39
20.01.2010 13:30	30.45
20.01.2010 13:45	30.47
20.01.2010 14:00	30.545
20.01.2010 14:15	30.61
20.01.2010 14:30	30.6001
20.01.2010 14:45	30.5801
20.01.2010 15:00	30.6201
20.01.2010 15:15	30.63
20.01.2010 15:30	30.63
20.01.2010 15:45	30.635
20.01.2010 16:00	30.64
21.01.2010 9:45	31
21.01.2010 10:00	31.05
21.01.2010 10:15	31.04
21.01.2010 10:30	30.72
21.01.2010 10:45	30.81
21.01.2010 11:00	30.81
21.01.2010 11:15	30.79
21.01.2010 11:30	30.71
21.01.2010 11:45	30.47
21.01.2010 12:00	30.52
21.01.2010 12:15	30.54
21.01.2010 12:30	30.355
21.01.2010 12:45	30.38
21.01.2010 13:00	30.4112
21.01.2010 13:15	30.58
21.01.2010 13:30	30.47
21.01.2010 13:45	30.44
21.01.2010 14:00	30.55
21.01.2010 14:15	30.45
21.01.2010 14:30	30.53
21.01.2010 14:45	30.495
21.01.2010 15:00	30.5
21.01.2010 15:15	30.4
21.01.2010 15:30	30.46
21.01.2010 15:45	30.49
21.01.2010 16:00	30.51
22.01.2010 9:45	30.13
22.01.2010 10:00	30.12
22.01.2010 10:15	30.04
22.01.2010 10:30	30.15
22.01.2010 10:45	30.095
22.01.2010 11:00	30.185
22.01.2010 11:15	30.16
22.01.2010 11:30	30.18
22.01.2010 11:45	30.09
22.01.2010 12:00	30.02
22.01.2010 12:15	29.98
22.01.2010 12:30	29.949
22.01.2010 12:45	29.91
22.01.2010 13:00	29.87
22.01.2010 13:15	29.81
22.01.2010 13:30	29.76
22.01.2010 13:45	29.77
22.01.2010 14:00	29.75
22.01.2010 14:15	29.6601
22.01.2010 14:30	29.55
22.01.2010 14:45	29.5
22.01.2010 15:00	29.43
22.01.2010 15:15	29.35
22.01.2010 15:30	29.29
22.01.2010 15:45	29.22
22.01.2010 16:00	29.17
25.01.2010 9:45	29.51
25.01.2010 10:00	29.562
25.01.2010 10:15	29.51
25.01.2010 10:30	29.54
25.01.2010 10:45	29.53
25.01.2010 11:00	29.56
25.01.2010 11:15	29.34
25.01.2010 11:30	29.41
25.01.2010 11:45	29.34
25.01.2010 12:00	29.41
25.01.2010 12:15	29.42
25.01.2010 12:30	29.41
25.01.2010 12:45	29.45
25.01.2010 13:00	29.45
25.01.2010 13:15	29.4129
25.01.2010 13:30	29.45
25.01.2010 13:45	29.42
25.01.2010 14:00	29.48
25.01.2010 14:15	29.485
25.01.2010 14:30	29.51
25.01.2010 14:45	29.49
25.01.2010 15:00	29.5
25.01.2010 15:15	29.47
25.01.2010 15:30	29.5
25.01.2010 15:45	29.45
25.01.2010 16:00	29.44
26.01.2010 9:45	29.18
26.01.2010 10:00	29.08
26.01.2010 10:15	29.29
26.01.2010 10:30	29.252
26.01.2010 10:45	29.18
26.01.2010 11:00	29.1
26.01.2010 11:15	29.1493
26.01.2010 11:30	29.2399
26.01.2010 11:45	29.26
26.01.2010 12:00	29.3429
26.01.2010 12:15	29.39
26.01.2010 12:30	29.39
26.01.2010 12:45	29.39
26.01.2010 13:00	29.45
26.01.2010 13:15	29.44
26.01.2010 13:30	29.4
26.01.2010 13:45	29.42
26.01.2010 14:00	29.44
26.01.2010 14:15	29.44
26.01.2010 14:30	29.35
26.01.2010 14:45	29.36
26.01.2010 15:00	29.44
26.01.2010 15:15	29.36
26.01.2010 15:30	29.3301
26.01.2010 15:45	29.29
26.01.2010 16:00	29.29
27.01.2010 9:45	29.24
27.01.2010 10:00	29.21
27.01.2010 10:15	29.01
27.01.2010 10:30	29.07
27.01.2010 10:45	29.07
27.01.2010 11:00	29.03
27.01.2010 11:15	28.97
27.01.2010 11:30	29
27.01.2010 11:45	28.96
27.01.2010 12:00	29.02
27.01.2010 12:15	28.96
27.01.2010 12:30	28.94
27.01.2010 12:45	28.92
27.01.2010 13:00	28.87
27.01.2010 13:15	28.775
27.01.2010 13:30	28.8
27.01.2010 13:45	28.86
27.01.2010 14:00	28.88
27.01.2010 14:15	28.9
27.01.2010 14:30	28.895
27.01.2010 14:45	29.05
27.01.2010 15:00	28.98
27.01.2010 15:15	28.86
27.01.2010 15:30	28.99
27.01.2010 15:45	29.12
27.01.2010 16:00	29.16
28.01.2010 9:45	29.16
28.01.2010 10:00	29.19
28.01.2010 10:15	28.95
28.01.2010 10:30	28.89
28.01.2010 10:45	28.89
28.01.2010 11:00	28.79
28.01.2010 11:15	28.74
28.01.2010 11:30	28.67
28.01.2010 11:45	28.62
28.01.2010 12:00	28.63
28.01.2010 12:15	28.63
28.01.2010 12:30	28.6
28.01.2010 12:45	28.62
28.01.2010 13:00	28.74
28.01.2010 13:15	28.65
28.01.2010 13:30	28.725
28.01.2010 13:45	28.75
28.01.2010 14:00	28.72
28.01.2010 14:15	28.65
28.01.2010 14:30	28.72
28.01.2010 14:45	28.725
28.01.2010 15:00	28.75
28.01.2010 15:15	28.74
28.01.2010 15:30	28.77
28.01.2010 15:45	28.74
28.01.2010 16:00	28.7
29.01.2010 9:45	28.65
29.01.2010 10:00	28.86
29.01.2010 10:15	28.93
29.01.2010 10:30	29.105
29.01.2010 10:45	29.05
29.01.2010 11:00	29.01
29.01.2010 11:15	28.94
29.01.2010 11:30	28.83
29.01.2010 11:45	28.77
29.01.2010 12:00	28.66
29.01.2010 12:15	28.66
29.01.2010 12:30	28.7
29.01.2010 12:45	28.662
29.01.2010 13:00	28.76
29.01.2010 13:15	28.68
29.01.2010 13:30	28.672
29.01.2010 13:45	28.57
29.01.2010 14:00	28.54
29.01.2010 14:15	28.51
29.01.2010 14:30	28.37
29.01.2010 14:45	28.25
29.01.2010 15:00	28.14
29.01.2010 15:15	27.97
29.01.2010 15:30	28
29.01.2010 15:45	28.11
29.01.2010 16:00	28.03
01.02.2010 9:45	28.53
01.02.2010 10:00	28.6
01.02.2010 10:15	28.61
01.02.2010 10:30	28.76
01.02.2010 10:45	28.78
01.02.2010 11:00	28.74
01.02.2010 11:15	28.875
01.02.2010 11:30	29
01.02.2010 11:45	29
01.02.2010 12:00	29.09
01.02.2010 12:15	29.22
01.02.2010 12:30	29.22
01.02.2010 12:45	29.26
01.02.2010 13:00	29.22
01.02.2010 13:15	29.2501
01.02.2010 13:30	29.3
01.02.2010 13:45	29.24
01.02.2010 14:00	29.15
01.02.2010 14:15	29.105
01.02.2010 14:30	29.08
01.02.2010 14:45	29.08
01.02.2010 15:00	29.07
01.02.2010 15:15	29.09
01.02.2010 15:30	29.1
01.02.2010 15:45	29.06
01.02.2010 16:00	29.15
02.02.2010 9:45	29.34
02.02.2010 10:00	29.29
02.02.2010 10:15	29.41
02.02.2010 10:30	29.55
02.02.2010 10:45	29.45
02.02.2010 11:00	29.43
02.02.2010 11:15	29.42
02.02.2010 11:30	29.5
02.02.2010 11:45	29.51
02.02.2010 12:00	29.45
02.02.2010 12:15	29.42
02.02.2010 12:30	29.44
02.02.2010 12:45	29.44
02.02.2010 13:00	29.435
02.02.2010 13:15	29.455
02.02.2010 13:30	29.5
02.02.2010 13:45	29.54
02.02.2010 14:00	29.5
02.02.2010 14:15	29.48
02.02.2010 14:30	29.48
02.02.2010 14:45	29.44
02.02.2010 15:00	29.4701
02.02.2010 15:15	29.5
02.02.2010 15:30	29.49
02.02.2010 15:45	29.49
02.02.2010 16:00	29.49
03.02.2010 9:45	29.84
03.02.2010 10:00	29.77
03.02.2010 10:15	29.81
03.02.2010 10:30	29.67
03.02.2010 10:45	29.64
03.02.2010 11:00	29.69
03.02.2010 11:15	29.65
03.02.2010 11:30	29.59
03.02.2010 11:45	29.49
03.02.2010 12:00	29.43
03.02.2010 12:15	29.64
03.02.2010 12:30	29.55
03.02.2010 12:45	29.54
03.02.2010 13:00	29.54
03.02.2010 13:15	29.74
03.02.2010 13:30	29.66
03.02.2010 13:45	29.65
03.02.2010 14:00	29.63
03.02.2010 14:15	29.6
03.02.2010 14:30	29.645
03.02.2010 14:45	29.62
03.02.2010 15:00	29.62
03.02.2010 15:15	29.61
03.02.2010 15:30	29.56
03.02.2010 15:45	29.55
03.02.2010 16:00	29.54
04.02.2010 9:45	29.185
04.02.2010 10:00	29.03
04.02.2010 10:15	29.06
04.02.2010 10:30	29.15
04.02.2010 10:45	29.29
04.02.2010 11:00	29.15
04.02.2010 11:15	29.28
04.02.2010 11:30	29.27
04.02.2010 11:45	29.19
04.02.2010 12:00	29.21
04.02.2010 12:15	29.18
04.02.2010 12:30	29.11
04.02.2010 12:45	29.03
04.02.2010 13:00	29.08
04.02.2010 13:15	29.21
04.02.2010 13:30	29.25
04.02.2010 13:45	29.2
04.02.2010 14:00	29.15
04.02.2010 14:15	29.14
04.02.2010 14:30	29.17
04.02.2010 14:45	29.26
04.02.2010 15:00	29.28
04.02.2010 15:15	29.1
04.02.2010 15:30	29.11
04.02.2010 15:45	29.16
04.02.2010 16:00	29.04
05.02.2010 9:45	28.85
05.02.2010 10:00	28.71
05.02.2010 10:15	28.375
05.02.2010 10:30	28.41
05.02.2010 10:45	28.79
05.02.2010 11:00	28.88
05.02.2010 11:15	28.8
05.02.2010 11:30	28.66
05.02.2010 11:45	28.68
05.02.2010 12:00	28.68
05.02.2010 12:15	28.79
05.02.2010 12:30	28.88
05.02.2010 12:45	28.75
05.02.2010 13:00	28.84
05.02.2010 13:15	28.76
05.02.2010 13:30	28.73
05.02.2010 13:45	28.63
05.02.2010 14:00	28.54
05.02.2010 14:15	28.72
05.02.2010 14:30	28.75
05.02.2010 14:45	28.65
05.02.2010 15:00	28.76
05.02.2010 15:15	29.24
05.02.2010 15:30	29.1375
05.02.2010 15:45	29.145
05.02.2010 16:00	29.16
08.02.2010 9:45	29.46
08.02.2010 10:00	29.2601
08.02.2010 10:15	29.385
08.02.2010 10:30	29.49
08.02.2010 10:45	29.495
08.02.2010 11:00	29.45
08.02.2010 11:15	29.49
08.02.2010 11:30	29.5125
08.02.2010 11:45	29.615
08.02.2010 12:00	29.48
08.02.2010 12:15	29.47
08.02.2010 12:30	29.56
08.02.2010 12:45	29.55
08.02.2010 13:00	29.49
08.02.2010 13:15	29.47
08.02.2010 13:30	29.4
08.02.2010 13:45	29.39
08.02.2010 14:00	29.32
08.02.2010 14:15	29.29
08.02.2010 14:30	29.24
08.02.2010 14:45	29.23
08.02.2010 15:00	29.22
08.02.2010 15:15	29.23
08.02.2010 15:30	29.19
08.02.2010 15:45	29.31
08.02.2010 16:00	29.19
09.02.2010 9:45	29.46
09.02.2010 10:00	29.48
09.02.2010 10:15	29.46
09.02.2010 10:30	29.44
09.02.2010 10:45	29.41
09.02.2010 11:00	29.39
09.02.2010 11:15	29.3
09.02.2010 11:30	29.43
09.02.2010 11:45	29.51
09.02.2010 12:00	29.47
09.02.2010 12:15	29.59
09.02.2010 12:30	29.63
09.02.2010 12:45	29.46
09.02.2010 13:00	29.52
09.02.2010 13:15	29.51
09.02.2010 13:30	29.48
09.02.2010 13:45	29.4701
09.02.2010 14:00	29.48
09.02.2010 14:15	29.5
09.02.2010 14:30	29.51
09.02.2010 14:45	29.58
09.02.2010 15:00	29.43
09.02.2010 15:15	29.525
09.02.2010 15:30	29.531
09.02.2010 15:45	29.5
09.02.2010 16:00	29.42
10.02.2010 9:45	29.24
10.02.2010 10:00	29.19
10.02.2010 10:15	28.93
10.02.2010 10:30	28.925
10.02.2010 10:45	28.95
10.02.2010 11:00	29.0075
10.02.2010 11:15	28.96
10.02.2010 11:30	29.12
10.02.2010 11:45	29.12
10.02.2010 12:00	29.05
10.02.2010 12:15	29.14
10.02.2010 12:30	29.26
10.02.2010 12:45	29.31
10.02.2010 13:00	29.28
10.02.2010 13:15	29.25
10.02.2010 13:30	29.32
10.02.2010 13:45	29.2075
10.02.2010 14:00	29.21
10.02.2010 14:15	29.19
10.02.2010 14:30	29.21
10.02.2010 14:45	29.15
10.02.2010 15:00	29.17
10.02.2010 15:15	29.205
10.02.2010 15:30	29.27
10.02.2010 15:45	29.2
10.02.2010 16:00	29.25
11.02.2010 9:45	28.95
11.02.2010 10:00	28.92
11.02.2010 10:15	28.96
11.02.2010 10:30	28.89
11.02.2010 10:45	28.85
11.02.2010 11:00	28.81
11.02.2010 11:15	28.86
11.02.2010 11:30	28.95
11.02.2010 11:45	29.04
11.02.2010 12:00	29.19
11.02.2010 12:15	29.18
11.02.2010 12:30	29.25
11.02.2010 12:45	29.27
11.02.2010 13:00	29.23
11.02.2010 13:15	29.2
11.02.2010 13:30	29.3
11.02.2010 13:45	29.38
11.02.2010 14:00	29.385
11.02.2010 14:15	29.43
11.02.2010 14:30	29.48
11.02.2010 14:45	29.41
11.02.2010 15:00	29.425
11.02.2010 15:15	29.435
11.02.2010 15:30	29.6
11.02.2010 15:45	29.4602
11.02.2010 16:00	29.38
12.02.2010 9:45	29.82
12.02.2010 10:00	29.731
12.02.2010 10:15	30.05
12.02.2010 10:30	29.95
12.02.2010 10:45	29.98
12.02.2010 11:00	29.91
12.02.2010 11:15	29.76
12.02.2010 11:30	29.69
12.02.2010 11:45	29.93
12.02.2010 12:00	29.97
12.02.2010 12:15	30.19
12.02.2010 12:30	30.16
12.02.2010 12:45	30
12.02.2010 13:00	29.97
12.02.2010 13:15	29.91
12.02.2010 13:30	29.87
12.02.2010 13:45	29.98
12.02.2010 14:00	29.93
12.02.2010 14:15	29.96
12.02.2010 14:30	29.97
12.02.2010 14:45	29.98
12.02.2010 15:00	30.08
12.02.2010 15:15	30
12.02.2010 15:30	29.98
12.02.2010 15:45	29.995
12.02.2010 16:00	29.995
16.02.2010 9:45	30.08
16.02.2010 10:00	30.14
16.02.2010 10:15	30.17
16.02.2010 10:30	30.14
16.02.2010 10:45	30.141
16.02.2010 11:00	30.1
16.02.2010 11:15	30.09
16.02.2010 11:30	30.055
16.02.2010 11:45	30.06
16.02.2010 12:00	30.05
16.02.2010 12:15	30
16.02.2010 12:30	30.035
16.02.2010 12:45	30.13
16.02.2010 13:00	30.08
16.02.2010 13:15	30.1
16.02.2010 13:30	30.1
16.02.2010 13:45	30.11
16.02.2010 14:00	30.1
16.02.2010 14:15	30.1
16.02.2010 14:30	30.115
16.02.2010 14:45	30.09
16.02.2010 15:00	30.09
16.02.2010 15:15	30.12
16.02.2010 15:30	30.13
16.02.2010 15:45	30.24
16.02.2010 16:00	30.24
17.02.2010 9:45	30.25
17.02.2010 10:00	30.29
17.02.2010 10:15	30.36
17.02.2010 10:30	30.41
17.02.2010 10:45	30.36
17.02.2010 11:00	30.36
17.02.2010 11:15	30.34
17.02.2010 11:30	30.23
17.02.2010 11:45	30.28
17.02.2010 12:00	30.3
17.02.2010 12:15	30.42
17.02.2010 12:30	30.49
17.02.2010 12:45	30.46
17.02.2010 13:00	30.59
17.02.2010 13:15	30.61
17.02.2010 13:30	30.65
17.02.2010 13:45	30.67
17.02.2010 14:00	30.655
17.02.2010 14:15	30.61
17.02.2010 14:30	30.575
17.02.2010 14:45	30.61
17.02.2010 15:00	30.63
17.02.2010 15:15	30.67
17.02.2010 15:30	30.71
17.02.2010 15:45	30.62
17.02.2010 16:00	30.65
18.02.2010 9:45	30.8
18.02.2010 10:00	30.93
18.02.2010 10:15	30.97
18.02.2010 10:30	30.79
18.02.2010 10:45	30.89
18.02.2010 11:00	30.97
18.02.2010 11:15	30.9
18.02.2010 11:30	30.83
18.02.2010 11:45	30.86
18.02.2010 12:00	30.86
18.02.2010 12:15	30.86
18.02.2010 12:30	30.8401
18.02.2010 12:45	30.86
18.02.2010 13:00	30.855
18.02.2010 13:15	30.875
18.02.2010 13:30	30.84
18.02.2010 13:45	30.87
18.02.2010 14:00	30.87
18.02.2010 14:15	30.86
18.02.2010 14:30	30.96
18.02.2010 14:45	30.975
18.02.2010 15:00	30.995
18.02.2010 15:15	30.975
18.02.2010 15:30	30.97
18.02.2010 15:45	30.98
18.02.2010 16:00	30.95
19.02.2010 9:45	30.71
19.02.2010 10:00	30.7
19.02.2010 10:15	30.7
19.02.2010 10:30	30.8801
19.02.2010 10:45	30.87
19.02.2010 11:00	30.84
19.02.2010 11:15	30.93
19.02.2010 11:30	31
19.02.2010 11:45	31.125
19.02.2010 12:00	31.14
19.02.2010 12:15	31.13
19.02.2010 12:30	31.2
19.02.2010 12:45	31.18
19.02.2010 13:00	31.25
19.02.2010 13:15	31.18
19.02.2010 13:30	31.13
19.02.2010 13:45	31.112
19.02.2010 14:00	31.08
19.02.2010 14:15	31.08
19.02.2010 14:30	31.09
19.02.2010 14:45	31.09
19.02.2010 15:00	31.15
19.02.2010 15:15	31.2
19.02.2010 15:30	31.18
19.02.2010 15:45	31.26
19.02.2010 16:00	31.22
22.02.2010 9:45	30.92
22.02.2010 10:00	30.95
22.02.2010 10:15	30.95
22.02.2010 10:30	30.96
22.02.2010 10:45	30.99
22.02.2010 11:00	30.97
22.02.2010 11:15	30.96
22.02.2010 11:30	31.02
22.02.2010 11:45	31.03
22.02.2010 12:00	31.02
22.02.2010 12:15	31.02
22.02.2010 12:30	30.975
22.02.2010 12:45	31.04
22.02.2010 13:00	31.09
22.02.2010 13:15	31.18
22.02.2010 13:30	31.19
22.02.2010 13:45	31.22
22.02.2010 14:00	31.215
22.02.2010 14:15	31.24
22.02.2010 14:30	31.25
22.02.2010 14:45	31.19
22.02.2010 15:00	31.23
22.02.2010 15:15	31.23
22.02.2010 15:30	31.24
22.02.2010 15:45	31.1725
22.02.2010 16:00	31.18
23.02.2010 9:45	31.0692
23.02.2010 10:00	31.09
23.02.2010 10:15	30.65
23.02.2010 10:30	30.64
23.02.2010 10:45	30.75
23.02.2010 11:00	30.71
23.02.2010 11:15	30.75
23.02.2010 11:30	30.77
23.02.2010 11:45	30.835
23.02.2010 12:00	30.8
23.02.2010 12:15	30.79
23.02.2010 12:30	30.765
23.02.2010 12:45	30.77
23.02.2010 13:00	30.8
23.02.2010 13:15	30.8
23.02.2010 13:30	30.8001
23.02.2010 13:45	30.745
23.02.2010 14:00	30.79
23.02.2010 14:15	30.78
23.02.2010 14:30	30.7505
23.02.2010 14:45	30.83
23.02.2010 15:00	30.84
23.02.2010 15:15	30.92
23.02.2010 15:30	30.93
23.02.2010 15:45	30.9
23.02.2010 16:00	30.84
24.02.2010 9:45	31.15
24.02.2010 10:00	31.1637
24.02.2010 10:15	31
24.02.2010 10:30	30.96
24.02.2010 10:45	31.075
24.02.2010 11:00	31.09
24.02.2010 11:15	31.12
24.02.2010 11:30	31.05
24.02.2010 11:45	31.01
24.02.2010 12:00	31.12
24.02.2010 12:15	31.0715
24.02.2010 12:30	31.08
24.02.2010 12:45	31.14
24.02.2010 13:00	31.14
24.02.2010 13:15	31.14
24.02.2010 13:30	31.15
24.02.2010 13:45	31.11
24.02.2010 14:00	31.16
24.02.2010 14:15	31.1301
24.02.2010 14:30	31.09
24.02.2010 14:45	31.07
24.02.2010 15:00	31.05
